,date,author,converation,replies number,likes number,rewteet number
980,2023-02-18 02:33:20+00:00,taylorlorenz,@TaylorLorenz Soooooooooooooooo fucking mad,0,13,0
981,2023-02-18 02:17:34+00:00,taylorlorenz,@TaylorLorenz Huge Congrats!!!,0,2,0
982,2023-02-18 00:50:15+00:00,taylorlorenz,@TaylorLorenz Fantastic!!!,0,1,0
983,2023-02-18 00:32:14+00:00,taylorlorenz,@TaylorLorenz @mindyisser really wish you were not serious,0,0,0
984,2023-02-17 21:48:27+00:00,taylorlorenz,@TaylorLorenz @zeynep I miss the days when it was not controversial to simply advise people to take precautions against getting viral infections.,0,23,2
985,2023-02-17 21:05:06+00:00,taylorlorenz,@TaylorLorenz,0,0,0
986,2023-02-17 21:01:01+00:00,taylorlorenz,@TaylorLorenz is mentally disabled,0,0,0
987,2023-02-17 20:21:22+00:00,taylorlorenz,@TaylorLorenz Didnt @feliciasonmez report facts &amp; become a target?,0,1,0
988,2023-02-17 20:19:11+00:00,taylorlorenz,@TaylorLorenz @zeynep I don't know how often it happens but some % of people are getting long covid on their 2nd infection. A woman on PBS newshour last night just described it.,2,5,0
989,2023-02-17 19:52:59+00:00,taylorlorenz,@TaylorLorenz YES 🙌🏼,0,1,0
990,2023-02-17 19:43:56+00:00,taylorlorenz,"@TaylorLorenz @julia_doubleday The really weird phenomenon in all this was antivax and antimask voices on the ""left"" saying first that we needed Medicare For All and not vaccines or masking, and then the same people turned against Medicare For All because of the idea of public health mandates.",0,1,0
991,2023-02-17 18:56:49+00:00,taylorlorenz,@TaylorLorenz you are such a slay,0,1,0
992,2023-02-17 18:53:21+00:00,taylorlorenz,"@TaylorLorenz Below the fold, but that's still great!",0,1,0
993,2023-02-17 18:39:07+00:00,taylorlorenz,@TaylorLorenz Try this! https://t.co/QnEomMJYKu,0,1,0
994,2023-02-17 18:30:56+00:00,taylorlorenz,@TaylorLorenz @mathillustrated https://t.co/H9CEfS3TTz,0,0,0
995,2023-02-17 18:30:18+00:00,taylorlorenz,@TaylorLorenz You should take a loooong mental health break....,0,0,0
996,2023-02-17 18:29:37+00:00,taylorlorenz,"@TaylorLorenz Covid 19 immunocromprimised me. And I cannot. Hopefully, someone did. You need this.",0,0,0
997,2023-02-17 18:29:24+00:00,taylorlorenz,"@TaylorLorenz This is from the app, but the ratio doesn’t fit on the IPad ☹️",1,1,0
998,2023-02-17 18:27:18+00:00,taylorlorenz,@TaylorLorenz Way to go you probably just made it all up anyway.  You're not even a good liar.,0,0,0
999,2023-02-17 18:26:20+00:00,taylorlorenz,@TaylorLorenz https://t.co/WsEpasZbz7,0,0,0
1000,2023-02-17 18:26:05+00:00,taylorlorenz,@TaylorLorenz Closer https://t.co/njJdCFMwZV,1,0,0
1001,2023-02-17 18:25:43+00:00,taylorlorenz,@TaylorLorenz @MarkTuc53929853 Prime,0,0,0
1002,2023-02-17 18:25:38+00:00,taylorlorenz,"@TaylorLorenz @LindseyBoylan We live in a culture where women in their 30s are told they are ""too old"" to believably play characters in relationships with movie stars in their 40s and 50s by producers.",0,1,0
1003,2023-02-17 18:23:48+00:00,taylorlorenz,@TaylorLorenz @MarkTuc53929853 fooled me,0,0,0
1004,2023-02-17 18:22:18+00:00,taylorlorenz,@TaylorLorenz @MarkTuc53929853 I’ll be honest ya look great,0,2,0
1005,2023-02-17 18:20:23+00:00,taylorlorenz,@TaylorLorenz ♥😘,0,1,0
1006,2023-02-17 18:19:55+00:00,taylorlorenz,@TaylorLorenz https://t.co/Uq4yhTDaup,1,7,0
1007,2023-02-17 18:19:24+00:00,taylorlorenz,@TaylorLorenz https://t.co/XYUWfs2Bzj,1,5,0
1008,2023-02-17 18:19:04+00:00,taylorlorenz,@TaylorLorenz What is your real age,3,2,0
1009,2023-02-17 17:41:45+00:00,taylorlorenz,"@TaylorLorenz Bonus tweet!
https://t.co/ouXkAOchTk",0,0,0
1010,2023-02-17 17:41:02+00:00,taylorlorenz,@TaylorLorenz https://t.co/f9C0AVJmrq,0,0,0
1011,2023-02-17 17:40:43+00:00,taylorlorenz,@TaylorLorenz https://t.co/me5mORvzyO,0,0,0
1012,2023-02-17 17:40:28+00:00,taylorlorenz,@TaylorLorenz https://t.co/n0QG61uJwT,0,0,0
1013,2023-02-17 17:40:13+00:00,taylorlorenz,@TaylorLorenz https://t.co/A04EyHmnLl,0,0,0
1014,2023-02-17 17:39:57+00:00,taylorlorenz,@TaylorLorenz https://t.co/UWDZIJDQfb,0,0,0
1015,2023-02-17 17:39:41+00:00,taylorlorenz,@TaylorLorenz https://t.co/JHfFH2pa7z,0,0,0
1016,2023-02-17 17:39:25+00:00,taylorlorenz,@TaylorLorenz https://t.co/Xc2UOZt8SB,0,0,0
1017,2023-02-17 17:39:09+00:00,taylorlorenz,@TaylorLorenz https://t.co/x7KIwOUtaT,0,0,0
1018,2023-02-17 17:38:53+00:00,taylorlorenz,@TaylorLorenz https://t.co/3uE38YKtb5,0,0,0
1019,2023-02-17 17:38:36+00:00,taylorlorenz,@TaylorLorenz https://t.co/IQVwDnFA3t,0,0,0
1020,2023-02-17 15:58:47+00:00,taylorlorenz,"@TaylorLorenz @gabagoolmarx @AriDrennen OK, I have considered why that might be, and it's that multiple people from all across the political spectrum with different ideas about vaccines might all have reasons to find you insufferable and ""pile on"" you (read: make a few mildly amusing memes about you).",0,0,0
1021,2023-02-17 15:40:50+00:00,taylorlorenz,@TaylorLorenz people are dying from the jab. For the love of it. Wake up and do some research,0,0,0
1022,2023-02-17 15:40:16+00:00,taylorlorenz,"@TaylorLorenz has become a Taylor Lorenz troll account....

the levelling is mind-blowing...",0,0,0
1023,2023-02-17 14:36:54+00:00,taylorlorenz,"@TaylorLorenz Bonus tweet! 
https://t.co/I4QC82bEqK",0,0,0
1024,2023-02-17 14:36:13+00:00,taylorlorenz,@TaylorLorenz https://t.co/7ZSdDTrdjs,0,0,0
1025,2023-02-17 14:35:54+00:00,taylorlorenz,@TaylorLorenz https://t.co/AHmAySIBmR,0,0,0
1026,2023-02-17 14:35:37+00:00,taylorlorenz,@TaylorLorenz https://t.co/9Bp8JzeW0m,0,0,0
1027,2023-02-17 14:35:19+00:00,taylorlorenz,@TaylorLorenz https://t.co/fpAmrgfQ8y,0,0,0
1028,2023-02-17 14:35:02+00:00,taylorlorenz,@TaylorLorenz https://t.co/7K1KWk1cWF,0,0,0
1029,2023-02-17 14:34:46+00:00,taylorlorenz,@TaylorLorenz https://t.co/oP1ot4ZdFC,0,0,0
1030,2023-02-17 14:34:27+00:00,taylorlorenz,@TaylorLorenz https://t.co/3BN6YdVkcN,0,0,0
1031,2023-02-17 14:34:13+00:00,taylorlorenz,@TaylorLorenz https://t.co/HetoqmE9sI,0,0,0
1032,2023-02-17 14:33:54+00:00,taylorlorenz,@TaylorLorenz https://t.co/r9Q0nRsw6e,0,0,0
1033,2023-02-17 14:33:37+00:00,taylorlorenz,@TaylorLorenz https://t.co/nfihSfmFNr,0,0,0
1034,2023-02-17 12:54:37+00:00,taylorlorenz,@TaylorLorenz i hope all your disabilities find a cure soon 🤞🙏,0,0,0
1035,2023-02-17 08:29:44+00:00,taylorlorenz,@TaylorLorenz can get it https://t.co/eAthOPqlUg,0,0,0
1036,2023-02-17 07:53:52+00:00,taylorlorenz,@TaylorLorenz OMG it’s that serious now?,0,1,0
1037,2023-02-17 07:51:47+00:00,taylorlorenz,@TaylorLorenz 💓💓💓💓💓💓💓💓💓💓💓💓💓💓,0,1,0
1038,2023-02-17 07:45:27+00:00,taylorlorenz,My favorite emoji 💓💓💓 https://t.co/dBYYTXwP7p,1,23,0
1039,2023-02-17 05:30:20+00:00,taylorlorenz,@TaylorLorenz I bet he truly enjoys that Pamela Paul piece.,0,1,0
1040,2023-02-17 05:28:54+00:00,taylorlorenz,"Anyway, I reiterate what I said in this thread https://t.co/b7cbMp6vPF",0,62,3
1041,2023-02-17 05:28:47+00:00,taylorlorenz,"@TaylorLorenz I’m sorry. Even with a vaccine injured kid, I get pissed when people try to use others’ deaths for their agenda. They don’t even have a right to speculate.",1,1,0
1042,2023-02-17 05:28:19+00:00,taylorlorenz,"@TaylorLorenz &gt;ggreenwald
&gt;The New York Times

says a lot https://t.co/bpdHF9dYZ4",1,10,1
1043,2023-02-17 03:45:32+00:00,taylorlorenz,"@TaylorLorenz @cjmaddison 💯. Also interestingly this EHR data shows that LC diagnoses are more likely after reinfection than initial infection in Omicron, but that trend doesn’t actually hold up in prior variants (which could be due to providers diagnosing LC more now than before) https://t.co/X1kE9RqqRX",0,2,0
1044,2023-02-17 03:00:10+00:00,taylorlorenz,@TaylorLorenz @RonChusid https://t.co/KMidJfy7zX,0,0,0
1045,2023-02-17 02:52:16+00:00,taylorlorenz,@TaylorLorenz yo I just noticed you have a gum smile! That’s fucking disgusting and gross hahahaha https://t.co/uUchVrzjYe,0,0,0
1046,2023-02-17 00:47:32+00:00,taylorlorenz,@TaylorLorenz doesn't really matter if you wear them or not. They don't prevent transmission.,0,0,0
1047,2023-02-16 23:47:18+00:00,taylorlorenz,@TaylorLorenz,0,1,0
1048,2023-02-16 22:49:08+00:00,taylorlorenz,@TaylorLorenz I want to know what @stephdink thinks,0,1,0
1049,2023-02-16 22:27:25+00:00,taylorlorenz,@TaylorLorenz you’re a fn coward,0,0,0
1050,2023-02-16 22:12:27+00:00,taylorlorenz,"@TaylorLorenz If they're updating Sophia with OpenAI-based integration we're truly....um....""fucked"".",0,1,0
1051,2023-02-16 22:12:10+00:00,taylorlorenz,@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes This entire tweet is utter garbage.,0,0,0
1052,2023-02-16 22:09:49+00:00,taylorlorenz,@TaylorLorenz @Bernstein oh dear lol,0,2,0
1053,2023-02-16 22:01:04+00:00,taylorlorenz,"@TaylorLorenz @cjmaddison Right and people with mild first infections don't usually look at immunity or inflammatory markers, which might have changed and altered their response to the next one.",1,9,1
1054,2023-02-16 21:55:31+00:00,taylorlorenz,"@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes Your life must be full of so much suck, Taylor",0,0,0
1055,2023-02-16 21:54:38+00:00,taylorlorenz,"@TaylorLorenz Totally agree, but that's the cumulative risk. That has to go up.",1,2,0
1056,2023-02-16 21:51:35+00:00,taylorlorenz,"@TaylorLorenz If you've developed a health problem post-COVID on your first infection, then you're already in the Long Covid bucket and I could see your risk staying high. I'm talking about if you genuinely avoided post-COVID complications on the first infection.",2,6,0
1057,2023-02-16 21:50:32+00:00,taylorlorenz,@TaylorLorenz my first published news story starring you and your pathetic excuse of a “career” and “disability”! Sure we will talk soon 😂,0,0,0
1058,2023-02-16 21:46:29+00:00,taylorlorenz,"@TaylorLorenz Cumulative risk cannot go down, but the risk of developing LC on reinfection given that you didn't on the first could easily be less than the risk of developing it on the first infection.",4,4,0
1059,2023-02-16 21:32:19+00:00,taylorlorenz,"@TaylorLorenz You should consider using the word YOU, rather than u. You would sound less like an idiot.",0,0,0
1060,2023-02-16 21:07:15+00:00,taylorlorenz,"@TaylorLorenz @frecksandframes, is this something you want to talk to someone about?",0,1,0
1061,2023-02-16 19:53:25+00:00,taylorlorenz,@TaylorLorenz https://t.co/pCjjVS2f0C,0,7,0
1062,2023-02-16 19:14:21+00:00,taylorlorenz,"@TaylorLorenz This sums it all up pretty well and yes, give the labor what they have earned. Then hold the executives feet to the fire for these derailments. Safety regulations need to be put back in place. https://t.co/o96pUJ4ZI9",0,5,0
1063,2023-02-16 19:10:24+00:00,taylorlorenz,"@TaylorLorenz @WalkerBragman I feel like a lot of journalists in legacy media (even independent media) don't know how to vet sources as well as I do, and I am a rank amateur whose media experience started in 2019 and *not* a journalist.",0,1,0
1064,2023-02-16 18:57:19+00:00,taylorlorenz,@TaylorLorenz @WalkerBragman The Norfolk Southern Group,0,0,0
1065,2023-02-16 18:57:18+00:00,taylorlorenz,"@WalkerBragman Legacy media journalists need to realize who they're platforming when they uncritically amplify these groups or cite their ""experts"" as if they don't have a clear, far right political agenda 
https://t.co/AqPcaGG90e https://t.co/xcRpcyt8mi",1,58,5
1066,2023-02-16 18:56:56+00:00,taylorlorenz,@TaylorLorenz so fucked up!,0,0,0
1067,2023-02-16 18:56:34+00:00,taylorlorenz,"@TaylorLorenz @WalkerBragman How are Jay Bhattacharya and Martin Kulldorf ""independent experts?""

They were part of the far right op that spawned the Great Barrington Declaration, weren't they?",0,6,0
1068,2023-02-16 18:55:29+00:00,taylorlorenz,@TaylorLorenz @WalkerBragman Interesting how they refused to show up in Ohio yesterday for questions.,0,0,0
1069,2023-02-16 18:54:46+00:00,taylorlorenz,"@WalkerBragman ""The Norfolk Group white paper is an acknowledgment that the authors came together through a meeting organized by the Brownstone Institute, a shadowy COVID misinformation nonprofit."" https://t.co/AqPcaGG90e https://t.co/OQluIiZQYE",1,47,9
1070,2023-02-16 18:54:37+00:00,taylorlorenz,@TaylorLorenz  what are you afraid of?,0,0,0
1071,2023-02-16 18:51:01+00:00,taylorlorenz,@TaylorLorenz https://t.co/Cj5XOeNQa8 this is jana she is disabled. She had 27% of her brain removed due to being almost killed by a car in 1986.,0,0,0
1072,2023-02-16 18:36:09+00:00,taylorlorenz,@TaylorLorenz #MeltingSnowflake,0,0,0
1073,2023-02-16 18:28:50+00:00,taylorlorenz,"@TaylorLorenz @litwtch The left: Buttigieg and Biden caved to the rail industry.

The right: IT'S BECAUSE HE LIKES MEN",0,3,0
1074,2023-02-16 18:27:21+00:00,taylorlorenz,@TaylorLorenz Just think how many new Nazis will be created by the increased grievance in red states with white populations and governors who won't ask for federal help; and they will blame Democrats despite GOP governors being to blame as well.,0,2,0
1075,2023-02-16 18:26:36+00:00,taylorlorenz,@TaylorLorenz deregulation!,1,7,0
1076,2023-02-16 18:20:50+00:00,taylorlorenz,"@TaylorLorenz There's a quirky little movie about a dude's computer falling in love with his girlfriend called ""Electric Dreams.""

Bing is not reassuring.",0,0,0
1077,2023-02-16 17:47:21+00:00,taylorlorenz,"@TaylorLorenz I can't reply to this thread, but want to store/share using the Threadreader App.  It's too good not to do so!

Please compile it.",0,0,0
1078,2023-02-16 17:29:14+00:00,taylorlorenz,@TaylorLorenz Before social media it was blogs. Years back when I had a political blog I would sometimes receive requests from people to remove their comments out of concern potential employers might Google them.,0,1,0
1079,2023-02-16 17:05:23+00:00,taylorlorenz,@TaylorLorenz https://t.co/RkpQEhPa7Z,0,0,0
1080,2023-02-16 17:05:00+00:00,taylorlorenz,@TaylorLorenz https://t.co/DUwHIjAVDQ,0,0,0
1081,2023-02-16 17:04:45+00:00,taylorlorenz,@TaylorLorenz https://t.co/YN6A2ZioPR,0,0,0
1082,2023-02-16 17:04:30+00:00,taylorlorenz,@TaylorLorenz https://t.co/kunVLFLiIq,0,0,0
1083,2023-02-16 17:04:17+00:00,taylorlorenz,@TaylorLorenz https://t.co/h31ieDyain,0,0,0
1084,2023-02-16 17:03:59+00:00,taylorlorenz,@TaylorLorenz https://t.co/qP0i0W2wzj,0,0,0
1085,2023-02-16 17:03:44+00:00,taylorlorenz,@TaylorLorenz https://t.co/A2AkmBBpcI,0,0,0
1086,2023-02-16 17:03:26+00:00,taylorlorenz,@TaylorLorenz https://t.co/Datgf1ocWx,0,0,0
1087,2023-02-16 17:02:29+00:00,taylorlorenz,@TaylorLorenz https://t.co/ghcqaLUT8i,0,0,0
1088,2023-02-16 17:02:10+00:00,taylorlorenz,@TaylorLorenz https://t.co/fifY3G3yTk,0,0,0
1089,2023-02-16 15:25:25+00:00,taylorlorenz,@TaylorLorenz @RonChusid He does still wear one. Stop it. He wore one when most of the older people weren’t wearing one in the SOU speech,0,0,0
1090,2023-02-16 15:23:55+00:00,taylorlorenz,"@TaylorLorenz @_celia_bedelia_ Here’s a hint Taylor, dont live life in fear and certainly dont control others with that fear. You’re more likely to die in a car wreck on the highway, would you like us all to sell our cars? Oh right, you probably do!",0,0,0
1091,2023-02-16 14:00:53+00:00,taylorlorenz,@TaylorLorenz @RonChusid I can't believe people like you exist.,0,1,0
1092,2023-02-16 12:04:05+00:00,taylorlorenz,@TaylorLorenz,0,0,0
1093,2023-02-16 10:44:27+00:00,taylorlorenz,"@TaylorLorenz @lucasdrayton @TrungTPhan @TechCrunch @CommunityNotes ""he and other blind people have a right to have their own opinion on the video""
So why are YOU still talking for them, Taylor? How can YOU assume that those thousand people haven't wanted their blindness cured?",0,1,0
1094,2023-02-16 09:51:43+00:00,taylorlorenz,"@TaylorLorenz @RonChusid Oh Taylor stop, he was the only one with a mask in the #StateOfTheUnion",0,2,0
1095,2023-02-16 09:24:37+00:00,taylorlorenz,@TaylorLorenz Yes absolutely!,0,0,0
1096,2023-02-16 09:22:10+00:00,taylorlorenz,@TaylorLorenz @RonChusid You are fake news and a trojan virus to anything liberal.,0,0,0
1097,2023-02-16 07:48:30+00:00,taylorlorenz,@TaylorLorenz And WE were conspiracy theorists? https://t.co/kv9ic9MXsR,0,1,0
1098,2023-02-16 07:48:01+00:00,taylorlorenz,@TaylorLorenz USA ONLY. CDC Data. YES. Data from the CDC. People H ave been lied to. You have been lied to. https://t.co/u0Z1QRpXsI,0,0,0
1099,2023-02-16 07:17:02+00:00,taylorlorenz,"@TaylorLorenz @RonChusid It's not politically necessary anymore. In fact, it's becoming a bit pretentious-looking for politicians who wear them.",2,1,0
1100,2023-02-16 04:23:55+00:00,taylorlorenz,@TaylorLorenz @RonChusid Funny to see how far you have fallen. A mask spoke person,2,0,0
1101,2023-02-16 03:52:27+00:00,taylorlorenz,"@TaylorLorenz Unfortunately he does sometimes take his mask off briefly for pictures. He is still way ahead of most people in mask use lately, even if not perfect.",1,9,0
1102,2023-02-16 02:54:49+00:00,taylorlorenz,@TaylorLorenz @nypost https://t.co/etbDt6d1zn,0,0,0
1103,2023-02-16 00:36:12+00:00,taylorlorenz,@TaylorLorenz @jewstein3000 You are so beyond cringe it’s honestly hilarious,0,2,0
1104,2023-02-15 23:53:58+00:00,taylorlorenz,"@TaylorLorenz @TrungTPhan @TechCrunch @CommunityNotes Article makes a good comparison to somebody with a broken arm. Says no one with a broken arm expects someone to miraculously fix it. So if someone’s arm won’t heal without treatment they want and can’t afford, it’s ableist to pay for it? Video isn’t perfect but this is ridiculous",0,0,0
1105,2023-02-15 23:51:18+00:00,taylorlorenz,"@TaylorLorenz

https://t.co/WSxHHo5oEK",0,0,0
1106,2023-02-15 23:10:07+00:00,taylorlorenz,@TaylorLorenz it tooootally does 🙄,0,1,0
1107,2023-02-15 22:58:46+00:00,taylorlorenz,@TaylorLorenz @AaronParnas Is it true  journalists  where being kept away?,1,0,0
1108,2023-02-15 22:58:17+00:00,taylorlorenz,"@TaylorLorenz @AaronParnas I'm starting to get the impression that, as a general rule, when people say ""mainstream media,"" they mean ""media I don't pay attention to."" Which of course means that people will generally think ""mainstream media"" isn't covering what they deem important",0,0,0
1109,2023-02-15 22:33:30+00:00,taylorlorenz,"@TaylorLorenz #TBT @TayandYou 
https://t.co/GdNfvc4Izv",0,0,0
1110,2023-02-15 22:29:49+00:00,taylorlorenz,"@TaylorLorenz emailed a copy of our latest premium piece to your wapo address, thought you might get a kick out of it. Enjoy!",0,0,0
1111,2023-02-15 22:17:58+00:00,taylorlorenz,@TaylorLorenz lol same,0,1,0
1112,2023-02-15 21:08:19+00:00,taylorlorenz,@TaylorLorenz They don’t have the balls,2,9,0
1113,2023-02-15 20:52:27+00:00,taylorlorenz,@TaylorLorenz is  JOURNALIST? Now that's Fun!!,0,0,0
1114,2023-02-15 20:50:20+00:00,taylorlorenz,@TaylorLorenz what do you know about it! Come on Up and we will Show You People with Disabilities are Doing More that You Are to Make Life and This Country Better! Come on Up! We will show you how to Ride a Horse! With NO LEGS!,0,1,0
1115,2023-02-15 20:37:45+00:00,taylorlorenz,"@TaylorLorenz @RMCarpiano I did a deep dive debunking that piece here, which you may enjoy: https://t.co/yEfjzV47VC",0,1,0
1116,2023-02-15 19:38:56+00:00,taylorlorenz,@TaylorLorenz do you auto block when someone wants to debate you on how horrible the covid vaccines are? Maybe @robbystarbuck,0,0,0
1117,2023-02-15 19:29:58+00:00,taylorlorenz,"@TaylorLorenz Here's one recent article with links to multiple studies showing benefits of masks:
https://t.co/uVO9gssC4X",1,4,1
1118,2023-02-15 19:29:20+00:00,taylorlorenz,@TaylorLorenz you can't be serious,0,1,0
1119,2023-02-15 19:28:12+00:00,taylorlorenz,"@TaylorLorenz Follow the science when you agree. When you dont, Lie, lie and lie again.",0,0,0
1120,2023-02-15 19:26:50+00:00,taylorlorenz,@TaylorLorenz There have been recent studies which clearly showed that wearing masks only some of the time when at risk of exposure does not work very well. Just like we know that if you go out in the rain without an umbrella you will get wet.,1,26,0
1121,2023-02-15 19:24:53+00:00,taylorlorenz,"@TaylorLorenz Another good article also just came out from Scientific American re Long Covid and the brain:
https://t.co/Fo5xU5WgVr",0,2,0
1122,2023-02-15 19:21:41+00:00,taylorlorenz,@TaylorLorenz Cochran library. PLEASE Research their mask study,0,1,0
1123,2023-02-15 19:21:17+00:00,taylorlorenz,"@TaylorLorenz I’ve looked and can’t find the evidence suggesting high quality masks, presumably K &amp; N95’s, offer protection from Covid.

Do you have a link or links? Thanks.",1,6,0
1124,2023-02-15 19:19:05+00:00,taylorlorenz,@TaylorLorenz Tay Tay you go ahead and keep your mask on. It makes the world a pretty place.,0,2,0
1125,2023-02-15 19:18:57+00:00,taylorlorenz,"@TaylorLorenz Sounds like something from the Scope's Trial: 

""There is plenty of irrefutable evidence that all humans are descended from Adam and Eve, not from a hominid ancestor common to us and other primates.""",0,1,0
1126,2023-02-15 19:17:01+00:00,taylorlorenz,"@TaylorLorenz Ok then why are all N and K95’s labeled, and have been labeled for more than a decade, with … I mean we only spent several hundred million dollars on these studies. CDC and FDA DO NOT RECOMMEND WEARING FOR PROTECTION AGAINST … read on. https://t.co/mmQdRBOHEi",0,2,0
1127,2023-02-15 19:17:00+00:00,taylorlorenz,"@TaylorLorenz Interesting that editors write them. Since I can't afford an editor (I was embarassed by a typo in my last Substack), I write my own headlines and I usually try to write to the headline.",0,2,0
1128,2023-02-15 19:13:42+00:00,taylorlorenz,"@TaylorLorenz I can't find it but I also remember seeing a study done of community masking, and how the efficacy of masks shot up when used by a significant portion of a given population.

I hate searching for research papers... I don't know how you folks do it.",0,2,0
1129,2023-02-15 19:13:07+00:00,taylorlorenz,"@TaylorLorenz why is the left so afraid to admit when they’re wrong? If masks worked, Covid wouldn’t have spread like it did here in California. It’s like saying the vaccine kept ppl from getting covid. It didn’t. It’s ok to admit when ur wrong.  It builds credability!",0,0,0
1130,2023-02-15 19:12:40+00:00,taylorlorenz,"@TaylorLorenz Who writes headlines at news orgs these days, and at whose direction? 🤔",1,2,0
1131,2023-02-15 18:58:59+00:00,taylorlorenz,@TaylorLorenz So much for humanity in the workplace.,0,2,0
1132,2023-02-15 18:28:36+00:00,taylorlorenz,@TaylorLorenz Fully understood and I didn’t want to suggest it was not real. Just seeing so many screengrabs at the moment that I just don’t know what to believe.,1,1,0
1133,2023-02-15 18:25:57+00:00,taylorlorenz,@TaylorLorenz you are disabled alright. But don’t need a wheelchair.,0,1,0
1134,2023-02-15 17:57:41+00:00,taylorlorenz,@TaylorLorenz,0,0,0
1135,2023-02-15 17:51:16+00:00,taylorlorenz,"@TaylorLorenz isn’t this tone deaf, right?",0,1,0
1136,2023-02-15 17:45:46+00:00,taylorlorenz,@TaylorLorenz I wonder what is going on?!?!?!!?,0,0,0
1137,2023-02-15 17:29:23+00:00,taylorlorenz,"@TaylorLorenz I'm very suspicious of screengrabs about AI at the moment. I'm sure some are real, but some may not be so I am just not trusting any of them for now.",1,0,0
1138,2023-02-15 17:25:33+00:00,taylorlorenz,@TaylorLorenz has a heavier beard growth. That is how I can tell the difference.,0,0,0
1139,2023-02-15 16:41:28+00:00,taylorlorenz,@TaylorLorenz @evanorenstein @oneunderscore__ @herrmanndigital @JUNlPER https://t.co/eVIqhGsZ0U,1,0,0
1140,2023-02-15 16:34:09+00:00,taylorlorenz,@TaylorLorenz is a cry bully,0,0,0
1141,2023-02-15 16:33:30+00:00,taylorlorenz,"@TaylorLorenz People (like you) in glass houses shouldn't throw stones Ms Lorenz. You were a hypocrite to criticize Bari Weiss and you were simply deflecting. 
https://t.co/ECqXgqBluL",0,0,0
1142,2023-02-15 16:12:03+00:00,taylorlorenz,@TaylorLorenz why did you block @robbystarbuck when he asked you to debate him? Are you that much of a coward?,0,0,0
1143,2023-02-15 15:28:17+00:00,taylorlorenz,@TaylorLorenz is a horrible human,0,0,0
1144,2023-02-15 14:25:50+00:00,taylorlorenz,"@TaylorLorenz , you are a literal waste of space.  You contribute nothing constructive to society.",0,0,0
1145,2023-02-15 14:06:58+00:00,taylorlorenz,@TaylorLorenz is a crybully.,0,1,0
1146,2023-02-15 13:23:09+00:00,taylorlorenz,@TaylorLorenz is not a real journalist!! Cries victim every chance she gets!! 🤦‍♀️🤦‍♀️,0,0,0
1147,2023-02-15 12:07:48+00:00,taylorlorenz,@TaylorLorenz,0,0,0
1148,2023-02-15 11:16:43+00:00,taylorlorenz,@TaylorLorenz,0,0,0
1149,2023-02-15 10:14:34+00:00,taylorlorenz,@TaylorLorenz @evanorenstein @oneunderscore__ @herrmanndigital @JUNlPER https://t.co/qhuKfvgObk,1,0,0
1150,2023-02-15 09:26:40+00:00,taylorlorenz,"@TaylorLorenz I agree not to target her or anyone else, not to haras or stalk but such anchors be it Male/female,target, haras, stalk miilions of supporters of particular party by their biased behaviours in shows n tweets , thy shld abide by journalism ethics and ppl wll nt react",0,0,0
1151,2023-02-15 09:23:35+00:00,taylorlorenz,"@TaylorLorenz Hi Taylor, 
Please go through her programmes as well as her tweets you will eventually agree, the views are biased and not against the Powerful, an anchor shuld not hold one sided views , she is with the Powerful elite not with the masses @GFarooqi @HamidMirPAK",0,0,0
1152,2023-02-15 09:06:25+00:00,taylorlorenz,"@TaylorLorenz @fucklongcovid @x3r0gxx @JeffBezos Do you really think its ok for your able bodied employees to claim to be disabled?  

I could think of nothing more offensive to those who really  do struggle with physical issues every day",0,2,0
1153,2023-02-15 09:04:24+00:00,taylorlorenz,@TaylorLorenz https://t.co/KsPZoCjf9I,0,0,0
1154,2023-02-15 08:57:20+00:00,taylorlorenz,"@TaylorLorenz @gabagoolmarx @AriDrennen Block replying like a coward. 

Consider why you've lost the ability to distinguish any criticism at all from the far right.",0,1,0
1155,2023-02-15 08:49:51+00:00,taylorlorenz,"@TaylorLorenz @Tristanshouts @queerBengali What on Earth did you do before c0vid? 
Your life must’ve been very empty. 
I’m glad you found something to obsess over but keep it to yourself. 
I don’t force everyone to participate in my hobby (extreme bicycle puncture repair).",0,0,0
1156,2023-02-15 07:49:31+00:00,taylorlorenz,@TaylorLorenz the cover picture to your opinion piece is off a child abuser Gharidah Farooqui it’s shameful that a journalist couldn’t do basic fact checks on the subjects that they are writing on @washingtonpost,0,2,0
1157,2023-02-15 07:45:17+00:00,taylorlorenz,"@TaylorLorenz Thank you for this article, Taylor. Gauri Lankesh will never be forgotten for her work against right-wing fascism in India.",0,4,1
1158,2023-02-15 07:43:40+00:00,taylorlorenz,@TaylorLorenz RIP to Gauri Lankesh. Hindutva extremism has been on the rise since 2017.,0,1,0
1159,2023-02-15 05:51:53+00:00,taylorlorenz,@TaylorLorenz bro you seen this? https://t.co/6H1SbxNaKZ,0,0,0
1160,2023-02-15 05:31:35+00:00,taylorlorenz,@TaylorLorenz I can’t wait to hear you talk more about this soon 👀,0,2,0
1161,2023-02-15 05:09:04+00:00,taylorlorenz,@TaylorLorenz I don’t even know who you are but the fact that you think that sopranos acct is some right wing extremist page tells me you’re not very smart and that you’re just doubling down to save face,0,1,0
